Date,Name,Type,Quantity,Units,Calories,Fat (g),Protein (g),Carbohydrates (g),Saturated Fat (g),Sugars (g),Fiber (g),Cholesterol (mg),Sodium (mg)
01/10/2019,"Chicken Breast, Skinless, Cooked",Breakfast,1.5,Ounces,70,1.50,13.19,0,0.43,0,0,36.2,31.52
01/10/2019,Sausage Patty,Breakfast,1.0,Serving,180,17,6,0,6,0,0,28,270
01/10/2019,"Egg, Fried, Large",Breakfast,1.0,Each,90,7.4,6.27,0.41,1.97,0.38,0,210.22,93.84
01/10/2019,"Sandwich, Reuben",Lunch,1.125,Each,764,38.25,47.25,74.25,10.13,13.50,4.50,94.50,4558.50
01/10/2019,"Chips, Potato, Classic",Lunch,10.0,Pieces,107,6.67,1.33,10,1,0.33,0.67,0,113.33
01/10/2019,"Chicken Nuggets, Grilled, 12 piece",Dinner,1.0,Serving,200,4.50,34,6,1.50,1,0,110,800
01/10/2019,"Chicken Nuggets, 8 Piece",Dinner,11.0,Pieces,371,17.88,38.50,13.75,3.44,1.38,1.38,96.25,1457.50
01/10/2019,"Salad, Superfood, Large",Dinner,1.0,Each,170,8,4,23,1,16,2,0,190
01/10/2019,Chocolate mocha,Morning Nosh,10.0,Fluid ounces,163,0,32.50,8.75,0,5,1.25,0,500
01/10/2019,"Biscotti, Turtle Pecan",Dessert,1.0,Each,110,4.50,2,16,2,10,0,20,75
01/10/2019,"Cheese, String, Mozzarella, Part Skim, Stringles, Organic",Morning Nosh,1.0,Each,60,3.50,6,1,2.50,0,0,10,110
01/10/2019,Sumatra Coffee Cashews,Morning Nosh,5.0,Pieces,68,5,1.36,6.36,1.82,4.9,0.91,0,6.82
01/10/2019,"Icedream, Large",Dessert,1.0,Each,260,6,7,45,3.50,38,0,20,170
01/09/2019,"Hummus & Cucumbers, Basil Pesto",Dinner,0.5,Serving,205,16,5.50,12,2,2.50,3,2.50,300
01/09/2019,"Bread, Pita, White",Dinner,1.0,Each,165,0.72,5.46,33.42,0.10,0.78,1.32,0,321.60
01/09/2019,"Sandwich, Turkey Stack",Dinner,1.0,Each,460,18,37,36,7,6,3,80,1580
01/09/2019,Cauliflower Rice Bowl - Lamb Kafta w/ tzatziki,Dinner,1.0,Serving,595,45.50,29,19,16,10,6,100,2125
01/09/2019,"Lamb, Ground, Cooked",Dinner,3.0,Ounces,241,16.71,21.5,0,6.91,0,0,82.50,68.89
01/09/2019,"Chicken Breast, Skinless, Cooked",Dinner,0.25,Pound,187,4,35.18,0,1.13,0,0,96.5,84.5
01/09/2019,Chocolate mocha,Morning Nosh,10.0,Fluid ounces,163,0,32.50,8.75,0,5,1.25,0,500
01/09/2019,Nutrition Bar,Morning Nosh,1.0,Serving,310,18,13,24,1.50,18,4,15,60
01/09/2019,"Nuts, Pistachios No Shells Lightly Salted (28g/0.25c/~54)",Morning Nosh,14.0,Grams,75,6.50,3,4,0.75,1,1.50,0,32.50
01/09/2019,Organic Aussie Bites,Morning Nosh,1.0,Piece,130,7,2,16,2,8,2,0,90
01/08/2019,Wild Alaskan Sockeye Salmon,Lunch,212.0,Grams,340,16,48,0,4,0,0,92,760
01/08/2019,"Chips, Tortilla, Yellow Corn",Dinner,20.0,Pieces,308,13.20,4.40,41.80,1.10,0,2.20,0,220
01/08/2019,"Tortilla, Corn",Dinner,3.0,Each,157,2.5,4.10,32.14,0.32,0.63,4.54,0,32.40
01/08/2019,Blackened Red Snapper,Dinner,1.5,Servings,300,9,36,n/a,n/a,n/a,n/a,123,1335
01/08/2019,"Sauce, Cheese",Dinner,0.5,Cup,360,28,16,16,18,12,0,120,1919.99
01/08/2019,"Hamburger, Large Patty, Fast Food",Dinner,0.5,Each,213,11.46,11.31,15.86,4.19,0,0,35.62,237.1
01/08/2019,"Fries, Sweet Potato",Dinner,17.0,Pieces,198,7.5,1.41,33.86,0,8.47,4.23,0,197.54
01/08/2019,"French Fries, Medium, Fast Food",Dinner,0.5,Serving,214,11.42,2.52,25.13,2.65,0.46,2.35,0,129.98
01/08/2019,"Ground Beef, 80% Lean, Broiled",Dinner,0.125,Pound,154,10.10,14.60,0,3.83,0,0,51.60,42.52
01/08/2019,"Ice Cream, Vanilla",Dinner,0.5,Cup,137,7.26,2.31,15.58,4.48,14.1,0.46,29.4,52.80
01/08/2019,Chocolate mocha,Morning Nosh,10.0,Fluid ounces,163,0,32.50,8.75,0,5,1.25,0,500
01/08/2019,Nutrition Bar,Morning Nosh,1.0,Serving,310,18,13,24,1.50,18,4,15,60
01/08/2019,Biscotti Cioccolati,Morning Nosh,1.0,Piece,110,4,2,16,2,2,1,20,70
01/08/2019,Original Tart,Dessert,18.0,Fluid ounces,405,0,13.50,90,n/a,67.50,n/a,n/a,517.50
01/07/2019,Egg White Chicken Grill,Breakfast,1.0,Serving,300,6,25,31,3,1,1,55,970
01/07/2019,"Bread, Wheat",Dinner,3.0,Slices,231,3.17,9.49,41.33,0.70,5,3.13,0,453.27
01/07/2019,"Salad, Blue Cheese Wedge, w/ Dressing, Side",Dinner,0.75,Each,330,25.50,6.75,20.25,7.50,16.50,1.50,30,742.50
01/07/2019,"Shrimp, Breaded Fried, Fast Food",Dinner,3.0,Each,195,10.67,8.9,17.14,2.31,0,0,85.74,619.83
01/07/2019,"Chicken Tenders, Fast Food",Dinner,2.0,Each,162,9.38,10.49,8.82,1.53,0,0.45,25.20,479.92
01/07/2019,"Shrimp, Grilled",Dinner,2.0,Each,90,1,18,2,0,n/a,n/a,n/a,1120
01/07/2019,"Side, Grilled Asparagus",Dinner,1.0,Serving,70,4.50,3,5,0,3,3,0,250
01/07/2019,"Butter, Pure Irish",Dinner,0.5,Tablespoon,50,5.50,0,0,4,0,0,15,0
01/07/2019,"Beef, Top Sirloin Steak, Lean, Cooked",Dinner,10.0,Ounces,729,44.65,75.98,0,17.58,0,0,235.30,153.9
01/07/2019,Nutrition Bar,Morning Nosh,1.0,Serving,310,18,13,24,1.50,18,4,15,60
01/07/2019,Chocolate mocha,Morning Nosh,10.0,Fluid ounces,163,0,32.50,8.75,0,5,1.25,0,500
01/07/2019,"Beef, Jerky, Original",Morning Nosh,0.125,Pound,179,2.11,20,17.89,1.5,13.68,0,42.11,1463.16
01/07/2019,"Prosciutto Panino, Mozzarella",Morning Nosh,5.0,Pieces,313,47.50,45,5,25,0,0,87.50,850
01/07/2019,Biscotti Cioccolati,Morning Nosh,1.0,Piece,110,4,2,16,2,2,1,20,70
01/07/2019,Chick-fil-a 8- count nuggets,Morning Nosh,4.0,Pieces,135,6.50,14,5,1.50,0.50,0.50,35,530
01/07/2019,"Eggs - Organic Pasture-Raised, Large Grade A",Morning Nosh,1.0,Each,70,5,6,0,1.50,0,0,185,70
01/07/2019,"Topping, Harvest Nut Granola",Morning Nosh,1.0,Package,60,1.50,1,10,0,4,1,0,30
01/07/2019,"Honey, Amber",Morning Nosh,9.0,Grams,27,0,0.3,7.42,0,7.39,0.2,0,0.36
01/07/2019,"Milk, Whole",Dessert,1.0,Cup,160,8,8,13,5,12,0,35,135
01/07/2019,"Cookie, Chocolate Chip, Large",Dessert,1.0,Each,190,9.32,2.5,25.54,3.98,14.6,0.96,0,118.40
01/13/2019,HealthKit Workout,Exercise,64,minutes,0.0
01/13/2019,Calorie Burn Bonus,Exercise,0,minutes,1269.0
01/12/2019,HealthKit Workout,Exercise,69,minutes,0.0
01/12/2019,Calorie Burn Bonus,Exercise,0,minutes,1195.0
01/11/2019,HealthKit Workout,Exercise,68,minutes,0.0
01/11/2019,Calorie Burn Bonus,Exercise,0,minutes,1083.0
01/10/2019,HealthKit Workout,Exercise,81,minutes,0.0
01/10/2019,Calorie Burn Bonus,Exercise,0,minutes,1359.0
01/09/2019,HealthKit Workout,Exercise,61,minutes,0.0
01/09/2019,Calorie Burn Bonus,Exercise,0,minutes,654.0
01/08/2019,HealthKit Workout,Exercise,151,minutes,0.0
01/08/2019,Calorie Burn Bonus,Exercise,0,minutes,1726.0
01/07/2019,HealthKit Workout,Exercise,62,minutes,0.0
01/07/2019,Calorie Burn Bonus,Exercise,0,minutes,1189.0
