Date,Name,Type,Quantity,Units,Calories,Fat (g),Protein (g),Carbohydrates (g),Saturated Fat (g),Sugars (g),Fiber (g),Cholesterol (mg),Sodium (mg)
10/31/2018,"Soup, Chicken Noodle Classic, Chunky",Lunch,2.0,Cups,221,4.2,16.2,27.98,1.96,5.98,3.92,49,1680.70
10/31/2018,"Salad, Veggie, Spring Mix",Lunch,2.0,Cups,160,12,6,9,2,3,2,5,560
10/31/2018,"Hamburger, Whataburger, Triple Meat",Dinner,1.0,Each,"1,120",68,61,58,26,13,2,192,1759
10/31/2018,Whataburger Spicy Ketchup,Dinner,5.0,Tablespoons,100,0,0,20,0,20,0,0,1200
10/31/2018,Cookies and Cream Protein Powder,Morning Nosh,35.0,Grams,140,2,25,5,1,2,1,45,100
10/31/2018,Oatmeal Raisin Cookie,Dessert,1.0,Serving,150,7,2,20,3,9,1,15,n/a
10/30/2018,"Soup, Tomato Basil",Lunch,1.0,Serving,330,30,5,12,19,8,3,90,790
10/30/2018,"Chips, Pita",Lunch,10.0,Pieces,130,5,3,19,0.50,1,1,0,270
10/30/2018,Honey Smoked Turkey Breast,Lunch,0.333,Pound,160,2.66,26.64,2.66,1.33,2.66,0,21.31,1385.28
10/30/2018,Avocado,Lunch,0.5,Each,161,14.73,2.1,8.57,2.13,0.66,6.73,0,7.4
10/30/2018,"Dressing, Fresh Herb Vinaigrette",Lunch,2.0,Servings,580,60,0,12,5,8,0,0,900
10/30/2018,"Egg, Hard Boiled, Whole, Large",Lunch,1.0,Each,78,5.30,6.29,0.56,1.63,0.56,0,186.50,62
10/30/2018,Bacon,Lunch,1.0,Slice,40,3,3.50,0,n/a,n/a,0,n/a,85
10/30/2018,"Cheese, Feta, Crumbled",Lunch,0.25,Cup,99,7.98,5.33,1.53,5.60,1.53,0,33.38,418.50
10/30/2018,Oatmeal Raisin Cookie,Dessert,2.0,Servings,300,14,4,40,6,18,2,30,n/a
10/30/2018,"Bread, Artesano",Dessert,4.0,Slices,400,4,12,80,0,8,2,0,760
10/30/2018,Ravioli,Dessert,12.0,Pouches,520,22,26,56,n/a,n/a,n/a,n/a,n/a
10/30/2018,"Sauce, Spaghetti, Garlic & Basil",Dessert,2.0,Cups,280,12,8,28,0,16,8,0,1520
10/30/2018,"Ground Beef, Grass-fed, 85% Lean, Raw",Dessert,0.5,Pound,531,41.10,40.19,0,18,0,0,149.69,140.61
10/29/2018,"Rice, White",Dinner,1.5,Servings,315,6,5.25,60,0.75,0,1.50,0,517.50
10/29/2018,"Chicken, Orange",Dinner,2.333,Servings,887,41.99,32.66,104.98,8.17,44.33,0,186.64,1446.46
10/29/2018,"Egg Roll, Chicken",Dinner,2.0,Each,310,8,12,48,1.50,12,3,15,860
10/29/2018,"Vegetables, Balsamic, Sauteed",Dinner,2.0,Each,200,12,2,22,2,10,6,0,500
10/29/2018,Cookies and Cream Protein Powder,Morning Nosh,35.0,Grams,140,2,25,5,1,2,1,45,100
10/29/2018,"Almonds, Toasted Coconut",Morning Nosh,8.0,Pieces,46,3.71,1.43,2.29,0.29,0.86,0.86,0,10
10/29/2018,"Cheese, Cheddar",Morning Nosh,1.0,Ounce,111,9.11,7.9,0,5.6,0,0,30.37,182.25
10/29/2018,Oatmeal Raisin Cookie,Dessert,1.0,Serving,150,7,2,20,3,9,1,15,n/a
10/29/2018,"Milk, Whole, Grass-Fed, Organic",Dessert,1.0,Cup,150,8,8,12,5,11,0,30,120
11/04/2018,HealthKit Workout,Exercise,104,minutes,0.0
11/04/2018,Calorie Burn Bonus,Exercise,0,minutes,1248.0
11/03/2018,HealthKit Workout,Exercise,67,minutes,0.0
11/03/2018,Calorie Burn Bonus,Exercise,0,minutes,1307.0
11/02/2018,HealthKit Workout,Exercise,83,minutes,0.0
11/02/2018,Calorie Burn Bonus,Exercise,0,minutes,1256.0
11/01/2018,HealthKit Workout,Exercise,63,minutes,0.0
11/01/2018,Calorie Burn Bonus,Exercise,0,minutes,1053.0
10/31/2018,HealthKit Workout,Exercise,31,minutes,0.0
10/31/2018,Calorie Burn Bonus,Exercise,0,minutes,690.0
10/30/2018,Calorie Burn Bonus,Exercise,0,minutes,0.0
10/29/2018,HealthKit Workout,Exercise,66,minutes,0.0
10/29/2018,Calorie Burn Bonus,Exercise,0,minutes,890.0
