Date,Name,Type,Quantity,Units,Calories,Fat (g),Protein (g),Carbohydrates (g),Saturated Fat (g),Sugars (g),Fiber (g),Cholesterol (mg),Sodium (mg)
09/10/2018,"Nuts, Nut-Rition, Heart Healthy Mix",Morning Nosh,1.0,Package,260,23,9,8,2.80,2,4,0,50.62
09/16/2018,Calorie Burn Bonus,Exercise,0,minutes,146.0
09/15/2018,HealthKit Workout,Exercise,63,minutes,0.0
09/15/2018,Calorie Burn Bonus,Exercise,0,minutes,988.0
09/14/2018,HealthKit Workout,Exercise,39,minutes,0.0
09/14/2018,Calorie Burn Bonus,Exercise,0,minutes,525.0
09/13/2018,HealthKit Workout,Exercise,94,minutes,0.0
09/13/2018,Calorie Burn Bonus,Exercise,0,minutes,930.0
09/12/2018,HealthKit Workout,Exercise,40,minutes,0.0
09/12/2018,Calorie Burn Bonus,Exercise,0,minutes,476.0
09/11/2018,HealthKit Workout,Exercise,60,minutes,0.0
09/11/2018,Calorie Burn Bonus,Exercise,0,minutes,728.0
09/10/2018,HealthKit Workout,Exercise,37,minutes,0.0
09/10/2018,Calorie Burn Bonus,Exercise,0,minutes,452.0
